event_id,customer_id,subscription_id,event_date,event_type,old_plan_id,new_plan_id,old_locations,new_locations,old_discount_pct,new_discount_pct
EVT_01272,CUST_00230,SUB_00230,2023-06-23,signup,,2,,1,,0.0
EVT_01273,CUST_00482,SUB_00482,2023-06-23,signup,,1,,1,,0.0
EVT_01274,CUST_00558,SUB_00558,2023-06-23,signup,,1,,1,,0.0
EVT_01275,CUST_01670,SUB_01670,2023-06-23,signup,,3,,3,,0.2
EVT_01276,CUST_01696,SUB_01696,2023-06-23,signup,,1,,1,,0.0
EVT_01277,CUST_01774,SUB_01774,2023-06-23,signup,,3,,6,,0.2
EVT_01278,CUST_02554,SUB_02554,2023-06-23,signup,,3,,9,,0.1
EVT_01279,CUST_02706,SUB_02706,2023-06-23,signup,,1,,1,,0.0
EVT_01280,CUST_04231,SUB_04231,2023-06-23,signup,,1,,1,,0.1
EVT_01281,CUST_00219,SUB_00219,2023-06-24,signup,,1,,1,,0.0
EVT_01282,CUST_00464,SUB_00464,2023-06-24,signup,,2,,4,,0.0
EVT_01283,CUST_00937,SUB_00937,2023-06-24,signup,,1,,1,,0.0
EVT_01284,CUST_01388,SUB_01388,2023-06-24,signup,,1,,1,,0.1
EVT_01285,CUST_01805,SUB_01805,2023-06-24,signup,,2,,1,,0.0
EVT_01286,CUST_03355,SUB_03355,2023-06-24,signup,,1,,1,,0.1
EVT_01287,CUST_04881,SUB_04881,2023-06-24,signup,,1,,1,,0.0
EVT_01288,CUST_06074,SUB_06074,2023-06-24,signup,,2,,1,,0.0
EVT_01289,CUST_06425,SUB_06425,2023-06-24,signup,,1,,1,,0.0
EVT_01290,CUST_06622,SUB_06622,2023-06-24,signup,,2,,2,,0.2
EVT_01291,CUST_00470,SUB_00470,2023-06-25,signup,,2,,6,,0.1
EVT_01292,CUST_02531,SUB_02531,2023-06-25,signup,,1,,5,,0.0
EVT_01293,CUST_01955,SUB_01955,2023-06-26,signup,,1,,1,,0.0
EVT_01294,CUST_02182,SUB_02182,2023-06-26,signup,,2,,2,,0.1
EVT_01295,CUST_02183,SUB_02183,2023-06-26,signup,,1,,1,,0.0
EVT_01296,CUST_02850,SUB_02850,2023-06-26,signup,,3,,7,,0.1
EVT_01297,CUST_03829,SUB_03829,2023-06-26,signup,,2,,4,,0.0
EVT_01298,CUST_04578,SUB_04578,2023-06-26,signup,,2,,5,,0.0
EVT_01299,CUST_05115,SUB_05115,2023-06-26,signup,,1,,1,,0.0
EVT_01300,CUST_06643,SUB_06643,2023-06-26,signup,,2,,10,,0.2
EVT_01301,CUST_03938,SUB_03938,2023-06-27,signup,,1,,1,,0.0
EVT_01302,CUST_04414,SUB_04414,2023-06-27,signup,,1,,1,,0.1
EVT_01303,CUST_05064,SUB_05064,2023-06-27,signup,,3,,7,,0.2
EVT_01304,CUST_06798,SUB_06798,2023-06-27,signup,,1,,1,,0.1
EVT_01305,CUST_00002,SUB_00002,2023-06-28,signup,,1,,1,,0.1
EVT_01306,CUST_00495,SUB_00495,2023-06-28,signup,,2,,4,,0.1
EVT_01307,CUST_01025,SUB_01025,2023-06-28,signup,,1,,1,,0.0
EVT_01308,CUST_01186,SUB_01186,2023-06-28,signup,,3,,3,,0.0
EVT_01309,CUST_01694,SUB_01694,2023-06-28,signup,,2,,1,,0.0
EVT_01310,CUST_01735,SUB_01735,2023-06-28,signup,,2,,1,,0.0
EVT_01311,CUST_01818,SUB_01818,2023-06-28,signup,,3,,6,,0.1
EVT_01312,CUST_04058,SUB_04058,2023-06-28,signup,,1,,1,,0.0
EVT_01313,CUST_00577,SUB_00577,2023-06-29,signup,,1,,1,,0.0
EVT_01314,CUST_01852,SUB_01852,2023-06-29,signup,,1,,1,,0.0
EVT_01315,CUST_02804,SUB_02804,2023-06-29,signup,,1,,2,,0.3
EVT_01316,CUST_04801,SUB_04801,2023-06-29,signup,,1,,1,,0.1
EVT_01317,CUST_06071,SUB_06071,2023-06-29,signup,,1,,1,,0.0
EVT_01318,CUST_02572,SUB_02572,2023-06-30,signup,,1,,1,,0.0
EVT_01319,CUST_03961,SUB_03961,2023-06-30,signup,,2,,4,,0.0
EVT_01320,CUST_06266,SUB_06266,2023-06-30,signup,,1,,1,,0.0
EVT_01321,CUST_06282,SUB_06282,2023-06-30,signup,,1,,1,,0.1
EVT_01322,CUST_00001,,2023-07-01,expansion,2,2,2,3,0.1,0.1
EVT_01323,CUST_00064,,2023-07-01,churn,2,,1,,0.1,
EVT_01324,CUST_00085,,2023-07-01,churn,2,,3,,0.2,
EVT_01325,CUST_00206,,2023-07-01,expansion,2,2,5,6,0.2,0.2
EVT_01326,CUST_00300,,2023-07-01,expansion,1,1,3,4,0.2,0.2
EVT_01327,CUST_00303,,2023-07-01,churn,1,,1,,0.0,
EVT_01328,CUST_00464,,2023-07-01,expansion,2,2,4,5,0.0,0.0
EVT_01329,CUST_00699,,2023-07-01,churn,1,,1,,0.0,
EVT_01330,CUST_01015,,2023-07-01,expansion,3,3,2,3,0.0,0.0
EVT_01331,CUST_01359,,2023-07-01,churn,1,,1,,0.0,
EVT_01332,CUST_01753,,2023-07-01,churn,1,,1,,0.0,
EVT_01333,CUST_02017,,2023-07-01,expansion,2,2,4,5,0.0,0.0
EVT_01334,CUST_02132,,2023-07-01,churn,1,,1,,0.0,
EVT_01335,CUST_02349,,2023-07-01,expansion,2,2,5,6,0.1,0.1
EVT_01336,CUST_02358,,2023-07-01,churn,1,,1,,0.0,
EVT_01337,CUST_02407,,2023-07-01,expansion,2,2,1,2,0.1,0.1
EVT_01338,CUST_02621,,2023-07-01,churn,1,,1,,0.0,
EVT_01339,CUST_02678,,2023-07-01,expansion,2,2,1,2,0.0,0.0
EVT_01340,CUST_02698,,2023-07-01,expansion,2,2,3,4,0.0,0.0
EVT_01341,CUST_02726,,2023-07-01,churn,1,,1,,0.0,
EVT_01342,CUST_02854,,2023-07-01,expansion,3,3,4,5,0.0,0.0
EVT_01343,CUST_02950,,2023-07-01,churn,1,,1,,0.2,
EVT_01344,CUST_03113,,2023-07-01,churn,1,,1,,0.1,
EVT_01345,CUST_03257,SUB_03257,2023-07-01,signup,,1,,1,,0.0
EVT_01346,CUST_03306,,2023-07-01,churn,1,,1,,0.0,
EVT_01347,CUST_03455,SUB_03455,2023-07-01,signup,,3,,9,,0.2
EVT_01348,CUST_03796,,2023-07-01,churn,1,,1,,0.0,
EVT_01349,CUST_03845,,2023-07-01,expansion,2,2,2,3,0.1,0.1
EVT_01350,CUST_03898,SUB_03898,2023-07-01,signup,,2,,1,,0.0
EVT_01351,CUST_04029,,2023-07-01,churn,1,,1,,0.0,
EVT_01352,CUST_04253,,2023-07-01,contraction,2,2,2,1,0.0,0.0
EVT_01353,CUST_04717,,2023-07-01,expansion,2,2,3,4,0.0,0.0
EVT_01354,CUST_04819,,2023-07-01,expansion,1,1,1,2,0.0,0.0
EVT_01355,CUST_04848,,2023-07-01,churn,1,,1,,0.1,
EVT_01356,CUST_04938,,2023-07-01,expansion,1,1,1,2,0.1,0.1
EVT_01357,CUST_04949,SUB_04949,2023-07-01,signup,,1,,1,,0.0
EVT_01358,CUST_05231,,2023-07-01,expansion,2,2,9,10,0.0,0.0
EVT_01359,CUST_05271,SUB_05271,2023-07-01,signup,,1,,1,,0.0
EVT_01360,CUST_05380,,2023-07-01,churn,1,,1,,0.0,
EVT_01361,CUST_05977,,2023-07-01,churn,1,,1,,0.0,
EVT_01362,CUST_06072,,2023-07-01,expansion,3,3,8,9,0.2,0.2
EVT_01363,CUST_06270,,2023-07-01,churn,1,,1,,0.0,
EVT_01364,CUST_06312,,2023-07-01,churn,1,,1,,0.0,
EVT_01365,CUST_06531,,2023-07-01,expansion,3,3,7,8,0.2,0.2
EVT_01366,CUST_06559,,2023-07-01,expansion,1,1,1,2,0.0,0.0
EVT_01367,CUST_06578,,2023-07-01,churn,1,,1,,0.1,
EVT_01368,CUST_06643,,2023-07-01,expansion,2,2,10,11,0.2,0.2
EVT_01369,CUST_06659,,2023-07-01,expansion,2,2,3,4,0.1,0.1
EVT_01370,CUST_06667,,2023-07-01,expansion,2,2,5,6,0.0,0.0
EVT_01371,CUST_06692,,2023-07-01,expansion,1,1,1,2,0.1,0.1
EVT_01372,CUST_06828,,2023-07-01,expansion,2,2,2,3,0.0,0.0
EVT_01373,CUST_00686,SUB_00686,2023-07-02,signup,,2,,1,,0.0
EVT_01374,CUST_01052,SUB_01052,2023-07-02,signup,,3,,7,,0.2
EVT_01375,CUST_01423,SUB_01423,2023-07-02,signup,,2,,3,,0.1
EVT_01376,CUST_01637,SUB_01637,2023-07-02,signup,,1,,1,,0.0
EVT_01377,CUST_01944,SUB_01944,2023-07-02,signup,,1,,1,,0.2
EVT_01378,CUST_03052,SUB_03052,2023-07-02,signup,,2,,1,,0.0
EVT_01379,CUST_03181,SUB_03181,2023-07-02,signup,,2,,2,,0.3
EVT_01380,CUST_03240,SUB_03240,2023-07-02,signup,,1,,1,,0.0
EVT_01381,CUST_03594,SUB_03594,2023-07-02,signup,,1,,1,,0.0
EVT_01382,CUST_05869,SUB_05869,2023-07-02,signup,,1,,1,,0.0
EVT_01383,CUST_05971,SUB_05971,2023-07-02,signup,,2,,3,,0.0
EVT_01384,CUST_00366,SUB_00366,2023-07-03,signup,,1,,1,,0.1
EVT_01385,CUST_00940,SUB_00940,2023-07-03,signup,,1,,1,,0.0
EVT_01386,CUST_01660,SUB_01660,2023-07-03,signup,,2,,4,,0.0
EVT_01387,CUST_03557,SUB_03557,2023-07-03,signup,,3,,9,,0.2
EVT_01388,CUST_03940,SUB_03940,2023-07-03,signup,,1,,1,,0.0
EVT_01389,CUST_06146,SUB_06146,2023-07-03,signup,,2,,2,,0.1
EVT_01390,CUST_06745,SUB_06745,2023-07-03,signup,,1,,1,,0.0
EVT_01391,CUST_00687,SUB_00687,2023-07-04,signup,,1,,1,,0.1
EVT_01392,CUST_01279,SUB_01279,2023-07-04,signup,,1,,1,,0.0
EVT_01393,CUST_02532,SUB_02532,2023-07-04,signup,,1,,1,,0.0
EVT_01394,CUST_03148,SUB_03148,2023-07-04,signup,,1,,1,,0.0
EVT_01395,CUST_03210,SUB_03210,2023-07-04,signup,,2,,2,,0.1
EVT_01396,CUST_03285,SUB_03285,2023-07-04,signup,,2,,5,,0.0
EVT_01397,CUST_03378,SUB_03378,2023-07-04,signup,,1,,1,,0.0
EVT_01398,CUST_03701,SUB_03701,2023-07-04,signup,,2,,2,,0.2
EVT_01399,CUST_03910,SUB_03910,2023-07-04,signup,,1,,1,,0.0
EVT_01400,CUST_04125,SUB_04125,2023-07-04,signup,,1,,1,,0.2
EVT_01401,CUST_04314,SUB_04314,2023-07-04,signup,,1,,1,,0.0
EVT_01402,CUST_04415,SUB_04415,2023-07-04,signup,,2,,2,,0.0
EVT_01403,CUST_05815,SUB_05815,2023-07-04,signup,,1,,1,,0.0
EVT_01404,CUST_00643,SUB_00643,2023-07-05,signup,,2,,2,,0.1
EVT_01405,CUST_01106,SUB_01106,2023-07-05,signup,,3,,7,,0.0
EVT_01406,CUST_01151,SUB_01151,2023-07-05,signup,,1,,2,,0.1
EVT_01407,CUST_04648,SUB_04648,2023-07-05,signup,,2,,2,,0.1
EVT_01408,CUST_06019,SUB_06019,2023-07-05,signup,,1,,1,,0.0
EVT_01409,CUST_02933,SUB_02933,2023-07-06,signup,,2,,1,,0.0
EVT_01410,CUST_03893,SUB_03893,2023-07-06,signup,,1,,1,,0.0
EVT_01411,CUST_05397,SUB_05397,2023-07-06,signup,,1,,1,,0.1
EVT_01412,CUST_05978,SUB_05978,2023-07-06,signup,,1,,1,,0.1
EVT_01413,CUST_01562,SUB_01562,2023-07-07,signup,,1,,1,,0.0
EVT_01414,CUST_02561,SUB_02561,2023-07-07,signup,,1,,2,,0.1
EVT_01415,CUST_03769,SUB_03769,2023-07-07,signup,,2,,1,,0.0
EVT_01416,CUST_05812,SUB_05812,2023-07-07,signup,,1,,1,,0.1
EVT_01417,CUST_06126,SUB_06126,2023-07-07,signup,,1,,1,,0.0
EVT_01418,CUST_06893,SUB_06893,2023-07-07,signup,,2,,2,,0.0
EVT_01419,CUST_02020,SUB_02020,2023-07-08,signup,,1,,1,,0.0
EVT_01420,CUST_02613,SUB_02613,2023-07-08,signup,,2,,2,,0.0
EVT_01421,CUST_05833,SUB_05833,2023-07-08,signup,,1,,1,,0.0
EVT_01422,CUST_00006,SUB_00006,2023-07-09,signup,,1,,1,,0.0
EVT_01423,CUST_01020,SUB_01020,2023-07-09,signup,,2,,3,,0.2
EVT_01424,CUST_03776,SUB_03776,2023-07-09,signup,,1,,1,,0.0
EVT_01425,CUST_03911,SUB_03911,2023-07-09,signup,,1,,1,,0.0
EVT_01426,CUST_05463,SUB_05463,2023-07-09,signup,,3,,8,,0.0
EVT_01427,CUST_05505,SUB_05505,2023-07-09,signup,,1,,1,,0.0
EVT_01428,CUST_01035,SUB_01035,2023-07-10,signup,,1,,1,,0.0
EVT_01429,CUST_05467,SUB_05467,2023-07-10,signup,,1,,1,,0.0
EVT_01430,CUST_06280,SUB_06280,2023-07-10,signup,,1,,1,,0.0
EVT_01431,CUST_00083,SUB_00083,2023-07-11,signup,,2,,4,,0.0
EVT_01432,CUST_00512,SUB_00512,2023-07-11,signup,,2,,3,,0.0
EVT_01433,CUST_03174,SUB_03174,2023-07-11,signup,,1,,3,,0.0
EVT_01434,CUST_03251,SUB_03251,2023-07-11,signup,,1,,1,,0.0
EVT_01435,CUST_04988,SUB_04988,2023-07-11,signup,,2,,3,,0.0
EVT_01436,CUST_06262,SUB_06262,2023-07-11,signup,,2,,3,,0.1
EVT_01437,CUST_00889,SUB_00889,2023-07-12,signup,,2,,3,,0.2
EVT_01438,CUST_01938,SUB_01938,2023-07-12,signup,,1,,1,,0.0
EVT_01439,CUST_03729,SUB_03729,2023-07-12,signup,,1,,1,,0.0
EVT_01440,CUST_04946,SUB_04946,2023-07-12,signup,,1,,1,,0.1
EVT_01441,CUST_04977,SUB_04977,2023-07-12,signup,,3,,9,,0.2
EVT_01442,CUST_05128,SUB_05128,2023-07-12,signup,,2,,1,,0.1
EVT_01443,CUST_00926,SUB_00926,2023-07-13,signup,,1,,1,,0.0
EVT_01444,CUST_01663,SUB_01663,2023-07-13,signup,,1,,1,,0.0
EVT_01445,CUST_02981,SUB_02981,2023-07-13,signup,,1,,1,,0.0
EVT_01446,CUST_06018,SUB_06018,2023-07-13,signup,,3,,3,,0.0
EVT_01447,CUST_06350,SUB_06350,2023-07-13,signup,,1,,1,,0.0
EVT_01448,CUST_01263,SUB_01263,2023-07-14,signup,,2,,3,,0.0
EVT_01449,CUST_01900,SUB_01900,2023-07-14,signup,,1,,1,,0.0
EVT_01450,CUST_02376,SUB_02376,2023-07-14,signup,,2,,3,,0.1
EVT_01451,CUST_06195,SUB_06195,2023-07-14,signup,,2,,2,,0.1
EVT_01452,CUST_06446,SUB_06446,2023-07-14,signup,,1,,2,,0.1
EVT_01453,CUST_00701,SUB_00701,2023-07-15,signup,,1,,1,,0.0
EVT_01454,CUST_00929,SUB_00929,2023-07-15,signup,,1,,1,,0.0
EVT_01455,CUST_01130,SUB_01130,2023-07-15,signup,,1,,1,,0.0
EVT_01456,CUST_01314,SUB_01314,2023-07-15,signup,,1,,1,,0.0
EVT_01457,CUST_04514,SUB_04514,2023-07-15,signup,,1,,1,,0.0
EVT_01458,CUST_05083,SUB_05083,2023-07-15,signup,,1,,1,,0.0
EVT_01459,CUST_05340,SUB_05340,2023-07-15,signup,,1,,1,,0.0
EVT_01460,CUST_06498,SUB_06498,2023-07-15,signup,,3,,8,,0.2
EVT_01461,CUST_03001,SUB_03001,2023-07-16,signup,,1,,1,,0.0
EVT_01462,CUST_03486,SUB_03486,2023-07-16,signup,,1,,1,,0.0
EVT_01463,CUST_03875,SUB_03875,2023-07-16,signup,,1,,1,,0.0
EVT_01464,CUST_04576,SUB_04576,2023-07-16,signup,,1,,1,,0.1
EVT_01465,CUST_05410,SUB_05410,2023-07-16,signup,,2,,3,,0.1
EVT_01466,CUST_06345,SUB_06345,2023-07-16,signup,,2,,5,,0.1
EVT_01467,CUST_01242,SUB_01242,2023-07-17,signup,,2,,3,,0.0
EVT_01468,CUST_02374,SUB_02374,2023-07-17,signup,,1,,1,,0.0
EVT_01469,CUST_02386,SUB_02386,2023-07-17,signup,,1,,1,,0.0
EVT_01470,CUST_02666,SUB_02666,2023-07-17,signup,,2,,1,,0.0
EVT_01471,CUST_00339,SUB_00339,2023-07-18,signup,,1,,1,,0.1
EVT_01472,CUST_01974,SUB_01974,2023-07-18,signup,,1,,1,,0.0
EVT_01473,CUST_02081,SUB_02081,2023-07-18,signup,,1,,1,,0.0
EVT_01474,CUST_02244,SUB_02244,2023-07-18,signup,,2,,2,,0.0
EVT_01475,CUST_04318,SUB_04318,2023-07-18,signup,,1,,1,,0.0
EVT_01476,CUST_06632,SUB_06632,2023-07-18,signup,,1,,1,,0.0
EVT_01477,CUST_01117,SUB_01117,2023-07-19,signup,,2,,3,,0.0
EVT_01478,CUST_01844,SUB_01844,2023-07-19,signup,,1,,2,,0.1
EVT_01479,CUST_02843,SUB_02843,2023-07-19,signup,,1,,1,,0.0
EVT_01480,CUST_03211,SUB_03211,2023-07-19,signup,,1,,1,,0.0
EVT_01481,CUST_05246,SUB_05246,2023-07-19,signup,,1,,1,,0.0
EVT_01482,CUST_00042,SUB_00042,2023-07-20,signup,,1,,4,,0.0
EVT_01483,CUST_00806,SUB_00806,2023-07-20,signup,,1,,1,,0.0
EVT_01484,CUST_01149,SUB_01149,2023-07-20,signup,,1,,1,,0.0
EVT_01485,CUST_01924,SUB_01924,2023-07-20,signup,,1,,1,,0.1
EVT_01486,CUST_03357,SUB_03357,2023-07-20,signup,,1,,1,,0.0
EVT_01487,CUST_03505,SUB_03505,2023-07-20,signup,,2,,2,,0.0
EVT_01488,CUST_04579,SUB_04579,2023-07-20,signup,,2,,4,,0.1
EVT_01489,CUST_05133,SUB_05133,2023-07-20,signup,,2,,3,,0.1
EVT_01490,CUST_05630,SUB_05630,2023-07-20,signup,,3,,7,,0.0
EVT_01491,CUST_06986,SUB_06986,2023-07-20,signup,,1,,1,,0.0
EVT_01492,CUST_00039,SUB_00039,2023-07-21,signup,,1,,1,,0.0
EVT_01493,CUST_02418,SUB_02418,2023-07-21,signup,,2,,4,,0.0
EVT_01494,CUST_05385,SUB_05385,2023-07-21,signup,,2,,5,,0.0
EVT_01495,CUST_06340,SUB_06340,2023-07-21,signup,,1,,2,,0.0
EVT_01496,CUST_02476,SUB_02476,2023-07-22,signup,,1,,1,,0.0
EVT_01497,CUST_05514,SUB_05514,2023-07-22,signup,,1,,1,,0.0
EVT_01498,CUST_05879,SUB_05879,2023-07-22,signup,,1,,1,,0.0
EVT_01499,CUST_01240,SUB_01240,2023-07-23,signup,,1,,1,,0.3
EVT_01500,CUST_06482,SUB_06482,2023-07-23,signup,,1,,2,,0.0
EVT_01501,CUST_01763,SUB_01763,2023-07-24,signup,,2,,4,,0.0
EVT_01502,CUST_03420,SUB_03420,2023-07-24,signup,,3,,3,,0.0
EVT_01503,CUST_04432,SUB_04432,2023-07-24,signup,,2,,4,,0.1
EVT_01504,CUST_04910,SUB_04910,2023-07-24,signup,,2,,5,,0.1
EVT_01505,CUST_05102,SUB_05102,2023-07-24,signup,,2,,5,,0.1
EVT_01506,CUST_05183,SUB_05183,2023-07-24,signup,,2,,3,,0.0
EVT_01507,CUST_05243,SUB_05243,2023-07-24,signup,,1,,1,,0.1
EVT_01508,CUST_05274,SUB_05274,2023-07-24,signup,,2,,5,,0.0
EVT_01509,CUST_00168,SUB_00168,2023-07-25,signup,,2,,1,,0.0
EVT_01510,CUST_00174,SUB_00174,2023-07-25,signup,,2,,5,,0.2
EVT_01511,CUST_00628,SUB_00628,2023-07-25,signup,,3,,6,,0.0
EVT_01512,CUST_01626,SUB_01626,2023-07-25,signup,,1,,1,,0.1
EVT_01513,CUST_04443,SUB_04443,2023-07-25,signup,,2,,2,,0.0
EVT_01514,CUST_04605,SUB_04605,2023-07-25,signup,,3,,6,,0.1
EVT_01515,CUST_06370,SUB_06370,2023-07-25,signup,,1,,1,,0.0
EVT_01516,CUST_01614,SUB_01614,2023-07-26,signup,,1,,1,,0.0
EVT_01517,CUST_01928,SUB_01928,2023-07-26,signup,,1,,1,,0.1
EVT_01518,CUST_03967,SUB_03967,2023-07-26,signup,,3,,1,,0.0
EVT_01519,CUST_04522,SUB_04522,2023-07-26,signup,,1,,1,,0.2
EVT_01520,CUST_05213,SUB_05213,2023-07-26,signup,,1,,3,,0.2
EVT_01521,CUST_06413,SUB_06413,2023-07-26,signup,,1,,2,,0.1
EVT_01522,CUST_06582,SUB_06582,2023-07-26,signup,,1,,1,,0.0
EVT_01523,CUST_01440,SUB_01440,2023-07-27,signup,,1,,1,,0.0
EVT_01524,CUST_01481,SUB_01481,2023-07-27,signup,,2,,4,,0.2
EVT_01525,CUST_02236,SUB_02236,2023-07-27,signup,,2,,2,,0.2
EVT_01526,CUST_02685,SUB_02685,2023-07-27,signup,,2,,10,,0.1
EVT_01527,CUST_02754,SUB_02754,2023-07-27,signup,,1,,1,,0.0
EVT_01528,CUST_02771,SUB_02771,2023-07-27,signup,,1,,1,,0.1
EVT_01529,CUST_03503,SUB_03503,2023-07-27,signup,,2,,3,,0.2
EVT_01530,CUST_04361,SUB_04361,2023-07-27,signup,,2,,3,,0.3
EVT_01531,CUST_04442,SUB_04442,2023-07-27,signup,,1,,1,,0.2
EVT_01532,CUST_05508,SUB_05508,2023-07-27,signup,,1,,1,,0.0
EVT_01533,CUST_06548,SUB_06548,2023-07-27,signup,,1,,1,,0.0
EVT_01534,CUST_01234,SUB_01234,2023-07-28,signup,,1,,1,,0.0
EVT_01535,CUST_01383,SUB_01383,2023-07-28,signup,,2,,2,,0.0
EVT_01536,CUST_03055,SUB_03055,2023-07-28,signup,,2,,7,,0.0
EVT_01537,CUST_03062,SUB_03062,2023-07-28,signup,,1,,1,,0.0
EVT_01538,CUST_03650,SUB_03650,2023-07-28,signup,,1,,1,,0.1
EVT_01539,CUST_05097,SUB_05097,2023-07-28,signup,,1,,1,,0.0
EVT_01540,CUST_05191,SUB_05191,2023-07-28,signup,,2,,3,,0.0
EVT_01541,CUST_05536,SUB_05536,2023-07-28,signup,,1,,1,,0.1
EVT_01542,CUST_05729,SUB_05729,2023-07-28,signup,,1,,1,,0.0
EVT_01543,CUST_05948,SUB_05948,2023-07-28,signup,,1,,1,,0.0
EVT_01544,CUST_01920,SUB_01920,2023-07-29,signup,,2,,8,,0.1
EVT_01545,CUST_05449,SUB_05449,2023-07-29,signup,,2,,3,,0.0
EVT_01546,CUST_06197,SUB_06197,2023-07-29,signup,,1,,1,,0.1
EVT_01547,CUST_06447,SUB_06447,2023-07-29,signup,,1,,1,,0.0
EVT_01548,CUST_00864,SUB_00864,2023-07-30,signup,,1,,1,,0.2
EVT_01549,CUST_01560,SUB_01560,2023-07-30,signup,,2,,2,,0.0
EVT_01550,CUST_02153,SUB_02153,2023-07-30,signup,,1,,1,,0.0
EVT_01551,CUST_02313,SUB_02313,2023-07-30,signup,,1,,1,,0.1
EVT_01552,CUST_04603,SUB_04603,2023-07-30,signup,,2,,1,,0.0
EVT_01553,CUST_05108,SUB_05108,2023-07-30,signup,,1,,5,,0.1
EVT_01554,CUST_05693,SUB_05693,2023-07-30,signup,,1,,1,,0.0
EVT_01555,CUST_06434,SUB_06434,2023-07-30,signup,,2,,3,,0.0
EVT_01556,CUST_01872,SUB_01872,2023-07-31,signup,,2,,2,,0.0
EVT_01557,CUST_03102,SUB_03102,2023-07-31,signup,,3,,6,,0.0
EVT_01558,CUST_03346,SUB_03346,2023-07-31,signup,,1,,1,,0.0
EVT_01559,CUST_04040,SUB_04040,2023-07-31,signup,,1,,1,,0.0
EVT_01560,CUST_05865,SUB_05865,2023-07-31,signup,,1,,1,,0.2
EVT_01561,CUST_05897,SUB_05897,2023-07-31,signup,,2,,6,,0.0
EVT_01562,CUST_06465,SUB_06465,2023-07-31,signup,,1,,1,,0.0
EVT_01563,CUST_00042,,2023-08-01,churn,1,,4,,0.0,
EVT_01564,CUST_00222,,2023-08-01,expansion,3,3,7,8,0.3,0.3
EVT_01565,CUST_00230,,2023-08-01,churn,2,,1,,0.0,
EVT_01566,CUST_00399,,2023-08-01,churn,1,,1,,0.1,
EVT_01567,CUST_00554,,2023-08-01,expansion,3,3,4,5,0.0,0.0
EVT_01568,CUST_00628,,2023-08-01,expansion,3,3,6,7,0.0,0.0
EVT_01569,CUST_00880,,2023-08-01,churn,1,,2,,0.0,
EVT_01570,CUST_00885,,2023-08-01,churn,1,,1,,0.0,
EVT_01571,CUST_00905,,2023-08-01,churn,1,,1,,0.0,
EVT_01572,CUST_00950,,2023-08-01,churn,1,,1,,0.0,
EVT_01573,CUST_01089,SUB_01089,2023-08-01,signup,,1,,1,,0.0
EVT_01574,CUST_01090,,2023-08-01,churn,1,,1,,0.0,
EVT_01575,CUST_01135,,2023-08-01,churn,1,,2,,0.2,
EVT_01576,CUST_01263,,2023-08-01,expansion,2,2,3,4,0.0,0.0
EVT_01577,CUST_01480,,2023-08-01,churn,2,,3,,0.0,
EVT_01578,CUST_01745,,2023-08-01,churn,1,,1,,0.0,
EVT_01579,CUST_01904,,2023-08-01,churn,1,,1,,0.2,
EVT_01580,CUST_02020,,2023-08-01,churn,1,,1,,0.0,
EVT_01581,CUST_02114,,2023-08-01,churn,3,,3,,0.1,
EVT_01582,CUST_02123,,2023-08-01,churn,1,,1,,0.1,
EVT_01583,CUST_02172,SUB_02172,2023-08-01,signup,,1,,1,,0.1
EVT_01584,CUST_02184,,2023-08-01,churn,2,,1,,0.0,
EVT_01585,CUST_02236,,2023-08-01,expansion,2,2,2,3,0.2,0.2
EVT_01586,CUST_02374,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01587,CUST_02643,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01588,CUST_02753,,2023-08-01,churn,1,,1,,0.0,
EVT_01589,CUST_02871,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01590,CUST_02938,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01591,CUST_02988,,2023-08-01,expansion,3,3,7,8,0.2,0.2
EVT_01592,CUST_03059,,2023-08-01,churn,1,,1,,0.0,
EVT_01593,CUST_03316,,2023-08-01,churn,2,,4,,0.1,
EVT_01594,CUST_03332,SUB_03332,2023-08-01,signup,,2,,3,,0.1
EVT_01595,CUST_03456,,2023-08-01,expansion,2,2,5,6,0.0,0.0
EVT_01596,CUST_03486,,2023-08-01,churn,1,,1,,0.0,
EVT_01597,CUST_03688,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01598,CUST_03719,,2023-08-01,expansion,1,1,1,2,0.0,0.0
EVT_01599,CUST_03746,,2023-08-01,expansion,2,2,4,5,0.2,0.2
EVT_01600,CUST_03795,,2023-08-01,churn,1,,1,,0.1,
EVT_01601,CUST_03851,,2023-08-01,expansion,2,2,3,4,0.1,0.1
EVT_01602,CUST_03909,,2023-08-01,churn,1,,1,,0.0,
EVT_01603,CUST_03928,,2023-08-01,expansion,2,2,3,4,0.2,0.2
EVT_01604,CUST_03994,,2023-08-01,contraction,2,2,5,4,0.0,0.0
EVT_01605,CUST_04070,,2023-08-01,churn,1,,1,,0.1,
EVT_01606,CUST_04124,,2023-08-01,churn,1,,1,,0.1,
EVT_01607,CUST_04186,,2023-08-01,churn,1,,2,,0.1,
EVT_01608,CUST_04240,,2023-08-01,expansion,2,2,5,6,0.0,0.0
EVT_01609,CUST_04497,,2023-08-01,expansion,3,3,7,8,0.2,0.2
